"sampleID","fastq_R1","fastq_R2","SRR_ID"
"SRR11864459","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864459_1.fastq.gz",,"SRR11864459"
"SRR11864460","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864460_1.fastq.gz",,"SRR11864460"
"SRR11864461","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864461_1.fastq.gz",,"SRR11864461"
"SRR11864462","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864462_1.fastq.gz",,"SRR11864462"
"SRR11864463","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864463_1.fastq.gz",,"SRR11864463"
"SRR11864464","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864464_1.fastq.gz",,"SRR11864464"
"SRR11864465","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864465_1.fastq.gz",,"SRR11864465"
"SRR11864466","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864466_1.fastq.gz",,"SRR11864466"
"SRR11864467","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864467_1.fastq.gz",,"SRR11864467"
"SRR11864468","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864468_1.fastq.gz",,"SRR11864468"
"SRR11864469","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864469_1.fastq.gz",,"SRR11864469"
"SRR11864470","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864470_1.fastq.gz",,"SRR11864470"
"SRR11864471","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864471_1.fastq.gz",,"SRR11864471"
"SRR11864472","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864472_1.fastq.gz",,"SRR11864472"
"SRR11864473","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864473_1.fastq.gz",,"SRR11864473"
"SRR11864474","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864474_1.fastq.gz",,"SRR11864474"
"SRR11864475","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864475_1.fastq.gz",,"SRR11864475"
"SRR11864476","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864476_1.fastq.gz",,"SRR11864476"
"SRR11864477","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864477_1.fastq.gz",,"SRR11864477"
"SRR11864478","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864478_1.fastq.gz",,"SRR11864478"
"SRR11864479","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864479_1.fastq.gz",,"SRR11864479"
"SRR11864480","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864480_1.fastq.gz",,"SRR11864480"
"SRR11864481","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864481_1.fastq.gz",,"SRR11864481"
"SRR11864482","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864482_1.fastq.gz",,"SRR11864482"
"SRR11864483","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864483_1.fastq.gz",,"SRR11864483"
"SRR11864484","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864484_1.fastq.gz",,"SRR11864484"
"SRR11864485","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864485_1.fastq.gz",,"SRR11864485"
"SRR11864486","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864486_1.fastq.gz",,"SRR11864486"
"SRR11864487","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864487_1.fastq.gz",,"SRR11864487"
"SRR11864488","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864488_1.fastq.gz",,"SRR11864488"
"SRR11864489","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864489_1.fastq.gz",,"SRR11864489"
"SRR11864490","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864490_1.fastq.gz",,"SRR11864490"
"SRR11864491","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864491_1.fastq.gz",,"SRR11864491"
"SRR11864492","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864492_1.fastq.gz",,"SRR11864492"
"SRR11864493","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864493_1.fastq.gz",,"SRR11864493"
"SRR11864494","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864494_1.fastq.gz",,"SRR11864494"
"SRR11864495","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864495_1.fastq.gz",,"SRR11864495"
"SRR11864496","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864496_1.fastq.gz",,"SRR11864496"
"SRR11864497","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864497_1.fastq.gz",,"SRR11864497"
"SRR11864498","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864498_1.fastq.gz",,"SRR11864498"
"SRR11864499","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864499_1.fastq.gz",,"SRR11864499"
"SRR11864500","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864500_1.fastq.gz",,"SRR11864500"
"SRR11864501","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864501_1.fastq.gz",,"SRR11864501"
"SRR11864502","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864502_1.fastq.gz",,"SRR11864502"
"SRR11864503","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864503_1.fastq.gz",,"SRR11864503"
"SRR11864504","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864504_1.fastq.gz",,"SRR11864504"
"SRR11864505","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864505_1.fastq.gz",,"SRR11864505"
"SRR11864506","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864506_1.fastq.gz",,"SRR11864506"
"SRR11864507","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864507_1.fastq.gz",,"SRR11864507"
"SRR11864508","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864508_1.fastq.gz",,"SRR11864508"
"SRR11864509","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864509_1.fastq.gz",,"SRR11864509"
"SRR11864510","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864510_1.fastq.gz",,"SRR11864510"
"SRR11864511","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864511_1.fastq.gz",,"SRR11864511"
"SRR11864512","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864512_1.fastq.gz",,"SRR11864512"
"SRR11864513","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864513_1.fastq.gz",,"SRR11864513"
"SRR11864514","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864514_1.fastq.gz",,"SRR11864514"
"SRR11864515","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864515_1.fastq.gz",,"SRR11864515"
"SRR11864516","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864516_1.fastq.gz",,"SRR11864516"
"SRR11864517","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864517_1.fastq.gz",,"SRR11864517"
"SRR11864518","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864518_1.fastq.gz",,"SRR11864518"
"SRR11864519","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864519_1.fastq.gz",,"SRR11864519"
"SRR11864520","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864520_1.fastq.gz",,"SRR11864520"
"SRR11864521","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864521_1.fastq.gz",,"SRR11864521"
"SRR11864522","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864522_1.fastq.gz",,"SRR11864522"
"SRR11864523","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864523_1.fastq.gz",,"SRR11864523"
"SRR11864524","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864524_1.fastq.gz",,"SRR11864524"
"SRR11864525","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864525_1.fastq.gz",,"SRR11864525"
"SRR11864526","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864526_1.fastq.gz",,"SRR11864526"
"SRR11864527","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864527_1.fastq.gz",,"SRR11864527"
"SRR11864528","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864528_1.fastq.gz",,"SRR11864528"
"SRR11864529","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864529_1.fastq.gz",,"SRR11864529"
"SRR11864530","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864530_1.fastq.gz",,"SRR11864530"
"SRR11864531","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864531_1.fastq.gz",,"SRR11864531"
"SRR11864532","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864532_1.fastq.gz",,"SRR11864532"
"SRR11864533","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864533_1.fastq.gz",,"SRR11864533"
"SRR11864534","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864534_1.fastq.gz",,"SRR11864534"
"SRR11864535","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864535_1.fastq.gz",,"SRR11864535"
"SRR11864536","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864536_1.fastq.gz",,"SRR11864536"
"SRR11864537","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864537_1.fastq.gz",,"SRR11864537"
"SRR11864538","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864538_1.fastq.gz",,"SRR11864538"
"SRR11864539","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864539_1.fastq.gz",,"SRR11864539"
"SRR11864540","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864540_1.fastq.gz",,"SRR11864540"
"SRR11864541","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864541_1.fastq.gz",,"SRR11864541"
"SRR11864542","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864542_1.fastq.gz",,"SRR11864542"
"SRR11864543","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864543_1.fastq.gz",,"SRR11864543"
"SRR11864544","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864544_1.fastq.gz",,"SRR11864544"
"SRR11864545","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864545_1.fastq.gz",,"SRR11864545"
"SRR11864546","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864546_1.fastq.gz",,"SRR11864546"
"SRR11864547","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864547_1.fastq.gz",,"SRR11864547"
"SRR11864548","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864548_1.fastq.gz",,"SRR11864548"
"SRR11864549","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864549_1.fastq.gz",,"SRR11864549"
"SRR11864550","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864550_1.fastq.gz",,"SRR11864550"
"SRR11864551","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864551_1.fastq.gz",,"SRR11864551"
"SRR11864552","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864552_1.fastq.gz",,"SRR11864552"
"SRR11864553","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864553_1.fastq.gz",,"SRR11864553"
"SRR11864554","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864554_1.fastq.gz",,"SRR11864554"
"SRR11864555","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864555_1.fastq.gz",,"SRR11864555"
"SRR11864556","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864556_1.fastq.gz",,"SRR11864556"
"SRR11864557","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864557_1.fastq.gz",,"SRR11864557"
"SRR11864558","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864558_1.fastq.gz",,"SRR11864558"
"SRR11864559","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864559_1.fastq.gz",,"SRR11864559"
"SRR11864560","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864560_1.fastq.gz",,"SRR11864560"
"SRR11864561","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864561_1.fastq.gz",,"SRR11864561"
"SRR11864562","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864562_1.fastq.gz",,"SRR11864562"
"SRR11864563","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864563_1.fastq.gz",,"SRR11864563"
"SRR11864564","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864564_1.fastq.gz",,"SRR11864564"
"SRR11864565","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864565_1.fastq.gz",,"SRR11864565"
"SRR11864566","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864566_1.fastq.gz",,"SRR11864566"
"SRR11864567","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864567_1.fastq.gz",,"SRR11864567"
"SRR11864568","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864568_1.fastq.gz",,"SRR11864568"
"SRR11864569","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864569_1.fastq.gz",,"SRR11864569"
"SRR11864570","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864570_1.fastq.gz",,"SRR11864570"
"SRR11864571","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864571_1.fastq.gz",,"SRR11864571"
"SRR11864572","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864572_1.fastq.gz",,"SRR11864572"
"SRR11864573","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864573_1.fastq.gz",,"SRR11864573"
"SRR11864574","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864574_1.fastq.gz",,"SRR11864574"
"SRR11864575","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864575_1.fastq.gz",,"SRR11864575"
"SRR11864576","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864576_1.fastq.gz",,"SRR11864576"
"SRR11864577","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864577_1.fastq.gz",,"SRR11864577"
"SRR11864578","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864578_1.fastq.gz",,"SRR11864578"
"SRR11864579","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864579_1.fastq.gz",,"SRR11864579"
"SRR11864580","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864580_1.fastq.gz",,"SRR11864580"
"SRR11864581","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864581_1.fastq.gz",,"SRR11864581"
"SRR11864582","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864582_1.fastq.gz",,"SRR11864582"
"SRR11864583","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864583_1.fastq.gz",,"SRR11864583"
"SRR11864584","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864584_1.fastq.gz",,"SRR11864584"
"SRR11864585","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864585_1.fastq.gz",,"SRR11864585"
"SRR11864586","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864586_1.fastq.gz",,"SRR11864586"
"SRR11864587","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864587_1.fastq.gz",,"SRR11864587"
"SRR11864588","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864588_1.fastq.gz",,"SRR11864588"
"SRR11864589","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864589_1.fastq.gz",,"SRR11864589"
"SRR11864590","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864590_1.fastq.gz",,"SRR11864590"
"SRR11864591","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864591_1.fastq.gz",,"SRR11864591"
"SRR11864592","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864592_1.fastq.gz",,"SRR11864592"
"SRR11864593","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864593_1.fastq.gz",,"SRR11864593"
"SRR11864594","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864594_1.fastq.gz",,"SRR11864594"
"SRR11864595","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864595_1.fastq.gz",,"SRR11864595"
"SRR11864596","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864596_1.fastq.gz",,"SRR11864596"
"SRR11864597","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864597_1.fastq.gz",,"SRR11864597"
"SRR11864598","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864598_1.fastq.gz",,"SRR11864598"
"SRR11864599","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864599_1.fastq.gz",,"SRR11864599"
"SRR11864600","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864600_1.fastq.gz",,"SRR11864600"
"SRR11864601","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864601_1.fastq.gz",,"SRR11864601"
"SRR11864602","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864602_1.fastq.gz",,"SRR11864602"
"SRR11864603","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864603_1.fastq.gz",,"SRR11864603"
"SRR11864604","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864604_1.fastq.gz",,"SRR11864604"
"SRR11864605","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864605_1.fastq.gz",,"SRR11864605"
"SRR11864606","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864606_1.fastq.gz",,"SRR11864606"
"SRR11864607","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864607_1.fastq.gz",,"SRR11864607"
"SRR11864608","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864608_1.fastq.gz",,"SRR11864608"
"SRR11864609","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864609_1.fastq.gz",,"SRR11864609"
"SRR11864610","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864610_1.fastq.gz",,"SRR11864610"
"SRR11864611","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864611_1.fastq.gz",,"SRR11864611"
"SRR11864612","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864612_1.fastq.gz",,"SRR11864612"
"SRR11864613","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864613_1.fastq.gz",,"SRR11864613"
"SRR11864614","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864614_1.fastq.gz",,"SRR11864614"
"SRR11864615","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864615_1.fastq.gz",,"SRR11864615"
"SRR11864616","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864616_1.fastq.gz",,"SRR11864616"
"SRR11864617","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864617_1.fastq.gz",,"SRR11864617"
"SRR11864618","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864618_1.fastq.gz",,"SRR11864618"
"SRR11864619","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864619_1.fastq.gz",,"SRR11864619"
"SRR11864620","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864620_1.fastq.gz",,"SRR11864620"
"SRR11864621","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864621_1.fastq.gz",,"SRR11864621"
"SRR11864622","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864622_1.fastq.gz",,"SRR11864622"
"SRR11864623","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864623_1.fastq.gz",,"SRR11864623"
"SRR11864624","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864624_1.fastq.gz",,"SRR11864624"
"SRR11864625","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864625_1.fastq.gz",,"SRR11864625"
"SRR11864626","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864626_1.fastq.gz",,"SRR11864626"
"SRR11864627","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864627_1.fastq.gz",,"SRR11864627"
"SRR11864628","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864628_1.fastq.gz",,"SRR11864628"
"SRR11864629","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864629_1.fastq.gz",,"SRR11864629"
"SRR11864630","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864630_1.fastq.gz",,"SRR11864630"
"SRR11864631","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864631_1.fastq.gz",,"SRR11864631"
"SRR11864632","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864632_1.fastq.gz",,"SRR11864632"
"SRR11864633","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864633_1.fastq.gz",,"SRR11864633"
"SRR11864634","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864634_1.fastq.gz",,"SRR11864634"
"SRR11864635","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864635_1.fastq.gz",,"SRR11864635"
"SRR11864636","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864636_1.fastq.gz",,"SRR11864636"
"SRR11864637","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864637_1.fastq.gz",,"SRR11864637"
"SRR11864638","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864638_1.fastq.gz",,"SRR11864638"
"SRR11864639","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864639_1.fastq.gz",,"SRR11864639"
"SRR11864640","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864640_1.fastq.gz",,"SRR11864640"
"SRR11864641","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864641_1.fastq.gz",,"SRR11864641"
"SRR11864642","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864642_1.fastq.gz",,"SRR11864642"
"SRR11864643","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864643_1.fastq.gz",,"SRR11864643"
"SRR11864644","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864644_1.fastq.gz",,"SRR11864644"
"SRR11864645","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864645_1.fastq.gz",,"SRR11864645"
"SRR11864646","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864646_1.fastq.gz",,"SRR11864646"
"SRR11864647","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864647_1.fastq.gz",,"SRR11864647"
"SRR11864648","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864648_1.fastq.gz",,"SRR11864648"
"SRR11864649","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864649_1.fastq.gz",,"SRR11864649"
"SRR11864650","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864650_1.fastq.gz",,"SRR11864650"
"SRR11864651","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864651_1.fastq.gz",,"SRR11864651"
"SRR11864652","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864652_1.fastq.gz",,"SRR11864652"
"SRR11864653","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864653_1.fastq.gz",,"SRR11864653"
"SRR11864654","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864654_1.fastq.gz",,"SRR11864654"
"SRR11864655","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864655_1.fastq.gz",,"SRR11864655"
"SRR11864656","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864656_1.fastq.gz",,"SRR11864656"
"SRR11864657","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864657_1.fastq.gz",,"SRR11864657"
"SRR11864658","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864658_1.fastq.gz",,"SRR11864658"
"SRR11864659","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864659_1.fastq.gz",,"SRR11864659"
"SRR11864660","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864660_1.fastq.gz",,"SRR11864660"
"SRR11864661","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864661_1.fastq.gz",,"SRR11864661"
"SRR11864662","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864662_1.fastq.gz",,"SRR11864662"
"SRR11864663","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864663_1.fastq.gz",,"SRR11864663"
"SRR11864664","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864664_1.fastq.gz",,"SRR11864664"
"SRR11864665","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864665_1.fastq.gz",,"SRR11864665"
"SRR11864666","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864666_1.fastq.gz",,"SRR11864666"
"SRR11864667","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864667_1.fastq.gz",,"SRR11864667"
"SRR11864668","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864668_1.fastq.gz",,"SRR11864668"
"SRR11864669","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864669_1.fastq.gz",,"SRR11864669"
"SRR11864670","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864670_1.fastq.gz",,"SRR11864670"
"SRR11864671","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864671_1.fastq.gz",,"SRR11864671"
"SRR11864672","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864672_1.fastq.gz",,"SRR11864672"
"SRR11864673","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864673_1.fastq.gz",,"SRR11864673"
"SRR11864674","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864674_1.fastq.gz",,"SRR11864674"
"SRR11864675","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864675_1.fastq.gz",,"SRR11864675"
"SRR11864676","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11864676_1.fastq.gz",,"SRR11864676"
